Unnamed: 0,INDEX,Team_ID,Game_ID,GAME_DATE,TEAM,OPPONENT,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DATE,HOME,Game_Num,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,target,W_PCT_5,FGM_5,FGA_5,FG_PCT_5,FG3M_5,FG3A_5,FG3_PCT_5,FTM_5,FTA_5,FT_PCT_5,OREB_5,DREB_5,REB_5,AST_5,STL_5,BLK_5,TOV_5,PF_5,PTS_5,E_OFF_RATING_5,OFF_RATING_5,E_DEF_RATING_5,DEF_RATING_5,E_NET_RATING_5,NET_RATING_5,AST_PCT_5,AST_TOV_5,AST_RATIO_5,OREB_PCT_5,DREB_PCT_5,REB_PCT_5,E_TM_TOV_PCT_5,TM_TOV_PCT_5,EFG_PCT_5,TS_PCT_5,USG_PCT_5,E_USG_PCT_5,E_PACE_5,PACE_5,PACE_PER40_5,POSS_5,PIE_5,WL_5,Team_ID_5,Game_Num_5,home_next,team_opp_next,date_next
444,444,1610612749,22300173,"NOV 11, 2023",MIL,ORL,False,5.0,4.0,0.556,240,38,77,0.494,9,29,0.31,12,25,0.48,5,31,36,25,9,6,19,24,97,2023-11-11,False,9.0,95.1,97.0,111.6,113.1,-16.5,-16.1,0.658,1.32,18.9,0.205,0.66,0.447,18.627,19.0,0.552,0.551,1.0,0.198,101.2,99.5,82.92,100,0.432,1,0.6324,41.2,86.4,0.477,13.0,36.0,0.3572,20.6,27.0,0.7596,6.8,33.6,40.4,23.4,7.0,6.0,13.4,18.0,116.0,110.5,113.44,111.92,114.48,-1.4400000000000006,-1.0200000000000002,0.5744,1.834,17.3,0.2085999999999999,0.7078,0.4698,12.8416,13.16,0.5522,0.5890000000000001,1.0,0.198,104.836,102.3,85.25,102.2,0.5044,0.6,1610612749.0,7.0,True,CHI,2023-11-13
445,445,1610612749,22300190,"NOV 13, 2023",MIL,CHI,True,6.0,4.0,0.6,240,42,89,0.472,15,47,0.319,19,27,0.704,13,40,53,23,3,5,15,23,118,2023-11-13,True,10.0,112.5,120.4,109.8,111.2,2.7,9.2,0.548,1.35,16.3,0.404,0.683,0.557,16.209,17.3,0.556,0.585,1.0,0.195,102.06,98.0,81.67,98,0.531,1,0.6324,42.6,87.8,0.4859999999999999,12.0,37.6,0.3184,20.4,26.8,0.7575999999999999,8.0,34.8,42.8,23.2,6.4,5.0,13.6,19.4,117.6,111.28,115.52,113.3,115.92,-2.0200000000000005,-0.3800000000000004,0.5468,1.7619999999999998,16.94,0.2533999999999999,0.7078,0.4902,13.3198,13.82,0.5536000000000001,0.5894,1.0,0.1972,104.916,101.8,84.834,101.8,0.501,0.6,1610612749.0,8.0,False,TOR,2023-11-15
446,446,1610612749,22300195,"NOV 15, 2023",MIL,TOR,True,7.0,4.0,0.636,240,44,85,0.518,20,39,0.513,20,21,0.952,9,32,41,25,8,9,13,25,128,2023-11-15,False,11.0,130.3,129.3,114.7,114.3,15.6,15.0,0.568,1.92,18.9,0.238,0.55,0.422,13.233,13.1,0.635,0.679,1.0,0.2,97.94,98.5,82.08,99,0.547,1,0.6262,42.2,85.6,0.4938,12.8,35.8,0.3544,20.2,26.2,0.7729999999999999,7.4,34.0,41.4,23.0,6.8,6.4,14.2,21.8,117.4,112.66,116.08,112.14,114.74,0.5199999999999992,1.3599999999999994,0.5474,1.626,17.08,0.2422,0.6678,0.4698,14.0536,14.48,0.568,0.6042,1.0,0.197,103.676,100.9,84.08399999999999,101.2,0.5044000000000001,0.6,1610612749.0,9.0,False,CHA,2023-11-17
447,447,1610612749,22300027,"NOV 17, 2023",MIL,CHA,True,8.0,4.0,0.667,240,49,89,0.551,22,45,0.489,10,13,0.769,4,45,49,32,4,7,13,21,130,2023-11-17,False,12.0,125.3,126.2,95.5,96.1,29.9,30.1,0.653,2.46,22.9,0.143,0.807,0.525,12.534,12.6,0.674,0.686,1.0,0.199,103.7,103.0,85.83,103,0.64,1,0.6168,43.8,85.4,0.5128,15.0,37.4,0.3928,16.8,22.4,0.758,7.2,36.8,44.0,25.6,6.0,6.4,14.8,22.4,119.4,115.72,118.9,110.36,111.9,5.379999999999999,7.0,0.5854,1.738,18.8,0.2434,0.692,0.4924,14.7268,15.14,0.5993999999999999,0.6262000000000001,1.0,0.1972,102.204,100.1,83.41600000000001,100.4,0.5334,0.6,1610612749.0,10.0,True,DAL,2023-11-18
448,448,1610612749,22300205,"NOV 18, 2023",MIL,DAL,True,9.0,4.0,0.692,240,49,94,0.521,17,45,0.378,17,20,0.85,5,36,41,29,8,3,6,16,132,2023-11-18,True,13.0,126.0,126.9,115.3,120.2,10.6,6.7,0.592,4.14,20.9,0.152,0.741,0.47,6.679,6.7,0.612,0.642,1.0,0.197,106.6,104.0,86.67,104,0.547,1,0.6302,44.4,86.8,0.5112,16.6,41.0,0.4018,15.6,21.2,0.751,7.2,36.8,44.0,26.8,6.4,6.0,13.2,21.8,121.0,117.84,119.96,109.38,110.98,8.459999999999999,8.98,0.6038,2.238,19.58,0.2284,0.6882,0.4842000000000001,13.4564,13.74,0.6058,0.6285999999999999,1.0,0.1978,102.3,100.6,83.83399999999999,100.8,0.5394,0.8,1610612749.0,11.0,False,WAS,2023-11-20
449,449,1610612749,22300219,"NOV 20, 2023",MIL,WAS,True,10.0,4.0,0.714,240,55,94,0.585,11,29,0.379,21,28,0.75,16,39,55,33,3,6,13,13,142,2023-11-20,False,14.0,134.8,137.9,125.4,125.2,9.4,12.6,0.6,2.2,21.4,0.476,0.889,0.69,14.242,14.6,0.644,0.668,1.0,0.196,104.08,103.0,85.83,103,0.561,0,0.6617999999999999,47.8,90.2,0.5294000000000001,17.0,41.0,0.4155999999999999,17.4,21.8,0.8049999999999999,9.4,38.4,47.8,28.4,5.2,6.0,12.0,19.6,130.0,125.78000000000002,128.14,112.14,113.4,13.639999999999995,14.72,0.5922,2.414,20.08,0.2825999999999999,0.7340000000000001,0.5327999999999999,12.5794,12.86,0.6242,0.6519999999999999,1.0,0.1974,102.876,101.3,84.41600000000001,101.4,0.5652000000000001,1.0,1610612749.0,12.0,False,BOS,2023-11-22
450,450,1610612749,22300228,"NOV 22, 2023",MIL,BOS,False,10.0,5.0,0.667,240,45,101,0.446,13,34,0.382,13,17,0.765,13,34,47,23,9,2,9,19,116,2023-11-22,False,15.0,111.0,113.7,116.1,117.8,-5.1,-4.1,0.511,2.56,16.4,0.298,0.857,0.535,8.614,8.8,0.51,0.535,1.0,0.199,103.48,101.5,84.58,102,0.459,1,0.6752,48.4,92.6,0.5242,16.6,38.4,0.4282,16.2,19.8,0.8172,9.4,37.2,46.6,28.4,6.4,5.4,10.8,18.8,129.6,125.48000000000002,126.80000000000004,113.4,114.71999999999998,12.079999999999998,12.060000000000002,0.5848,2.656,20.1,0.2613999999999999,0.7687999999999999,0.5284,11.0604,11.16,0.615,0.642,1.0,0.1982,103.16,102.0,84.998,102.2,0.5508,0.8,1610612749.0,13.0,True,WAS,2023-11-24
451,451,1610612749,22300049,"NOV 24, 2023",MIL,WAS,True,11.0,5.0,0.688,240,48,92,0.522,9,31,0.29,26,33,0.788,10,40,50,28,6,6,9,22,131,2023-11-24,True,16.0,124.1,124.8,120.5,123.1,3.7,1.7,0.583,3.11,19.5,0.245,0.759,0.515,8.529,8.6,0.571,0.615,1.0,0.199,105.88,104.5,87.08,105,0.537,1,0.6856,49.2,94.0,0.525,14.4,36.8,0.3836,17.4,22.2,0.7844,9.6,38.8,48.4,29.0,6.0,4.8,10.0,18.2,130.2,124.24,125.9,114.56,116.48,9.7,9.4,0.5878,2.894,20.22,0.2628,0.8106,0.5469999999999999,10.1196,10.260000000000002,0.6022000000000001,0.6292,1.0,0.198,104.748,103.2,85.99799999999999,103.4,0.5488,0.8,1610612749.0,14.0,True,POR,2023-11-26
452,452,1610612749,22300245,"NOV 26, 2023",MIL,POR,True,12.0,5.0,0.706,240,35,89,0.393,14,42,0.333,24,32,0.75,18,34,52,19,13,11,17,20,108,2023-11-26,True,17.0,105.8,105.9,93.8,99.0,12.0,6.9,0.543,1.12,13.7,0.351,0.649,0.5,16.654,16.7,0.472,0.524,1.0,0.202,105.44,102.5,85.42,102,0.563,1,0.6933999999999999,46.4,94.0,0.4934,12.8,36.2,0.3524,20.2,26.0,0.7806,12.4,36.6,49.0,26.4,7.8,5.6,10.8,18.0,125.8,120.34,121.84,114.22,117.06,6.119999999999999,4.76,0.5658,2.626,18.38,0.3044,0.7789999999999999,0.542,10.9436,11.08,0.5618,0.5968,1.0,0.1986,105.096,103.1,85.916,103.2,0.5334000000000001,0.8,1610612749.0,15.0,False,MIA,2023-11-28
453,453,1610612749,22300056,"NOV 28, 2023",MIL,MIA,True,13.0,5.0,0.722,240,47,88,0.534,13,35,0.371,24,27,0.889,8,37,45,26,3,4,9,21,131,2023-11-28,False,18.0,129.9,129.7,122.5,124.0,7.4,5.7,0.553,2.89,19.3,0.238,0.804,0.548,8.921,8.9,0.608,0.656,1.0,0.198,101.06,100.5,83.75,101,0.536,0,0.6994,46.0,92.8,0.496,12.0,34.2,0.351,21.6,27.4,0.7884,13.0,36.8,49.8,25.8,6.8,5.8,11.4,19.0,125.6,121.12,122.4,115.66,117.82,5.48,4.5600000000000005,0.558,2.3760000000000003,18.06,0.3216,0.7916000000000001,0.5576000000000001,11.392,11.52,0.561,0.5995999999999999,1.0,0.1988,103.988,102.4,85.332,102.6,0.5312,0.8,1610612749.0,16.0,False,CHI,2023-11-30
454,454,1610612749,22300269,"NOV 30, 2023",MIL,CHI,False,13.0,6.0,0.684,265,44,98,0.449,16,48,0.333,9,13,0.692,9,34,43,28,12,6,20,21,113,2023-11-30,False,19.0,97.6,101.8,104.6,107.1,-7.0,-5.3,0.636,1.33,18.3,0.278,0.649,0.468,18.147,18.9,0.531,0.545,1.0,0.197,104.33,100.98,84.15,111,0.451,1,0.6934,43.8,93.6,0.4688,13.0,38.0,0.3418,19.2,24.4,0.7767999999999999,11.6,35.8,47.4,24.8,8.6,5.8,12.8,20.6,119.8,113.68,115.18,111.5,114.2,2.2,0.9800000000000002,0.5652,2.202,17.439999999999998,0.282,0.7436,0.5132,12.173,12.38,0.5384,0.575,1.0,0.199,104.038,101.996,84.99600000000001,104.2,0.5092,0.6,1610612749.0,17.0,True,ATL,2023-12-02
455,455,1610612749,22300286,"DEC 02, 2023",MIL,ATL,True,14.0,6.0,0.7,240,53,89,0.596,14,33,0.424,12,15,0.8,8,36,44,33,5,6,15,19,132,2023-12-02,True,20.0,127.4,126.9,113.9,116.3,13.5,10.6,0.623,2.06,22.8,0.237,0.672,0.5,15.444,15.4,0.674,0.69,1.0,0.197,104.92,104.0,86.67,104,0.573,1,0.7,45.4,91.2,0.4987999999999999,13.2,37.8,0.3501999999999999,19.0,24.0,0.7837999999999999,10.6,36.2,46.8,26.8,7.8,6.6,14.0,20.6,123.0,116.96,117.82,111.06,113.9,5.92,3.92,0.5876,2.1020000000000003,18.72,0.2698,0.7066000000000001,0.5062,13.538999999999998,13.7,0.5712,0.6060000000000001,1.0,0.1986,104.326,102.496,85.414,104.6,0.532,0.8,1610612749.0,18.0,True,NYK,2023-12-05
456,456,1610612749,22301201,"DEC 05, 2023",MIL,NYK,True,15.0,6.0,0.714,240,55,91,0.604,23,38,0.605,13,19,0.684,12,25,37,32,12,6,12,23,146,2023-12-05,True,21.0,146.9,143.1,114.5,119.6,32.4,23.5,0.582,2.67,22.3,0.316,0.617,0.482,12.077,11.8,0.731,0.735,1.0,0.201,102.94,102.0,85.0,102,0.579,0,0.7051999999999999,46.8,91.0,0.5152,16.0,39.2,0.4131999999999999,16.4,21.2,0.763,11.0,33.2,44.2,27.6,9.0,6.6,14.6,20.8,126.0,121.52,121.48,109.86,113.2,11.66,8.280000000000001,0.5874,2.014,19.28,0.284,0.6782,0.4996,14.2486,14.339999999999998,0.6032,0.63,1.0,0.199,103.738,101.996,84.998,104.0,0.5404,0.8,1610612749.0,19.0,True,IND,2023-12-07
457,457,1610612749,22301229,"DEC 07, 2023",MIL,IND,False,15.0,7.0,0.682,240,43,96,0.448,12,33,0.364,21,28,0.75,12,34,46,19,3,9,12,17,119,2023-12-07,True,22.0,109.9,112.3,118.5,121.9,-8.7,-9.6,0.442,1.58,13.6,0.316,0.661,0.487,11.078,11.3,0.51,0.549,1.0,0.201,108.16,105.5,87.92,106,0.431,1,0.7004,48.4,92.4,0.5262,15.6,37.4,0.4194,15.8,20.4,0.763,9.8,33.2,43.0,27.6,7.0,6.2,13.6,20.2,128.2,122.34,122.76,114.8,117.78,7.519999999999999,4.980000000000001,0.5672,2.106,19.26,0.277,0.6806,0.497,13.1334,13.26,0.6108,0.635,1.0,0.1988,104.282,102.596,85.498,104.8,0.514,0.6,1610612749.0,20.0,True,CHI,2023-12-11
458,458,1610612749,22300300,"DEC 11, 2023",MIL,CHI,True,16.0,7.0,0.696,265,44,86,0.512,15,37,0.405,30,37,0.811,6,42,48,34,5,4,11,21,133,2023-12-11,True,23.0,124.0,122.0,114.2,119.4,9.8,2.6,0.773,3.09,23.1,0.205,0.652,0.478,10.254,10.1,0.599,0.65,1.0,0.201,99.75,98.26,81.89,109,0.59,1,0.6952,47.8,92.0,0.5218,16.0,37.8,0.4261999999999999,17.0,22.4,0.7474000000000001,9.4,34.2,43.6,29.2,7.4,6.2,14.0,20.2,128.6,121.16,121.21999999999998,113.14,116.86,8.0,4.36,0.6112,2.146,20.020000000000003,0.2704,0.6502000000000001,0.483,13.4,13.5,0.609,0.6338,1.0,0.1994,104.02,102.148,85.126,106.4,0.5247999999999999,0.6,1610612749.0,21.0,True,IND,2023-12-13
459,459,1610612749,22300315,"DEC 13, 2023",MIL,IND,True,17.0,7.0,0.708,240,48,89,0.539,7,27,0.259,37,48,0.771,12,31,43,27,8,8,15,24,140,2023-12-13,True,24.0,122.7,126.1,108.5,113.5,14.1,12.6,0.563,1.69,17.6,0.354,0.586,0.481,14.02,14.4,0.579,0.636,1.0,0.197,115.1,111.0,92.5,111,0.577,1,0.7,48.6,90.2,0.5398000000000001,14.2,33.6,0.4114,22.6,29.4,0.7632000000000001,10.0,33.6,43.6,29.0,6.6,6.6,13.0,20.8,134.0,126.18,126.08,113.92,118.14,12.22,7.94,0.5966,2.218,19.880000000000003,0.2855999999999999,0.6376000000000001,0.4856,12.5746,12.6,0.6186,0.6519999999999999,1.0,0.1994,106.174,104.152,86.796,106.4,0.55,0.8,1610612749.0,22.0,True,DET,2023-12-16
460,460,1610612749,22300334,"DEC 16, 2023",MIL,DET,True,18.0,7.0,0.72,240,50,88,0.568,19,42,0.452,27,32,0.844,8,41,49,24,5,8,14,24,146,2023-12-16,True,25.0,133.8,140.4,108.1,108.6,25.7,31.8,0.48,1.6,17.0,0.325,0.786,0.594,13.751,14.4,0.676,0.715,1.0,0.196,107.26,104.5,87.08,104,0.602,1,0.704,48.0,90.0,0.5342,15.2,35.4,0.417,25.6,32.8,0.772,10.0,34.6,44.6,27.2,6.6,7.0,12.8,21.8,136.8,127.46,128.78,112.76,116.6,14.66,12.18,0.568,2.126,18.72,0.3032,0.6604,0.5044,12.236,12.4,0.619,0.657,1.0,0.1992,106.642,104.252,86.878,106.4,0.5558,0.8,1610612749.0,23.0,True,HOU,2023-12-17
461,461,1610612749,22300346,"DEC 17, 2023",MIL,HOU,True,19.0,7.0,0.731,240,45,90,0.5,13,36,0.361,25,32,0.781,16,30,46,25,4,1,15,23,128,2023-12-17,True,26.0,121.8,129.3,121.1,121.4,0.7,7.9,0.556,1.47,17.1,0.429,0.8,0.596,16.178,17.2,0.572,0.615,1.0,0.19,101.66,98.5,82.08,99,0.487,1,0.7074,46.0,89.8,0.5134000000000001,13.2,35.0,0.3681999999999999,28.0,35.4,0.7914000000000001,10.8,35.6,46.4,25.8,5.0,6.0,13.4,21.8,133.2,122.44,126.02,114.08,116.96,8.32,9.06,0.5628,1.886,17.68,0.3258,0.697,0.5272,13.0562,13.48,0.5871999999999999,0.633,1.0,0.197,106.386,103.552,86.29400000000001,105.8,0.5374000000000001,0.8,1610612749.0,24.0,True,SAS,2023-12-19
462,462,1610612749,22300361,"DEC 19, 2023",MIL,SAS,True,20.0,7.0,0.741,240,50,106,0.472,18,49,0.367,14,18,0.778,11,36,47,34,11,7,6,15,132,2023-12-19,True,27.0,120.1,120.0,105.1,108.2,15.0,11.8,0.68,4.86,21.9,0.203,0.75,0.459,6.368,6.4,0.557,0.579,1.0,0.197,111.58,110.0,91.67,110,0.551,1,0.7192,47.4,91.8,0.5182,14.4,38.2,0.3687999999999999,26.6,33.4,0.797,10.6,36.0,46.6,28.8,6.6,5.6,12.2,21.4,135.8,124.48,127.56000000000002,111.4,114.22,13.06,13.34,0.6104,2.5420000000000003,19.340000000000003,0.3032,0.7148,0.5216000000000001,12.1142,12.5,0.5966,0.639,1.0,0.1962,107.07,104.452,87.04400000000001,106.6,0.5614,1.0,1610612749.0,25.0,True,ORL,2023-12-21
463,463,1610612749,22300378,"DEC 21, 2023",MIL,ORL,True,21.0,7.0,0.75,240,38,90,0.422,11,37,0.297,31,35,0.886,10,41,51,26,3,6,13,22,118,2023-12-21,True,28.0,108.9,113.5,110.6,110.7,-1.7,2.8,0.684,2.0,18.0,0.321,0.75,0.541,11.993,12.5,0.483,0.56,1.0,0.199,105.76,103.5,86.25,104,0.517,1,0.73,46.2,92.6,0.5002,13.6,38.2,0.3472,26.8,33.0,0.812,11.4,35.8,47.2,27.2,6.2,6.0,12.6,21.6,132.8,121.46,125.86,110.68,112.48,10.76,13.38,0.5926,2.3240000000000003,18.32,0.3264,0.7343999999999999,0.5342,12.462,12.98,0.5734,0.621,1.0,0.1958,108.272,105.5,87.91600000000001,105.6,0.5468,1.0,1610612749.0,26.0,False,NYK,2023-12-23
464,464,1610612749,22300388,"DEC 23, 2023",MIL,NYK,True,22.0,7.0,0.759,240,48,91,0.527,16,32,0.5,18,23,0.783,12,41,53,25,4,2,14,22,130,2023-12-23,False,29.0,126.1,126.2,108.6,107.8,17.5,18.4,0.521,1.79,17.8,0.289,0.788,0.557,13.576,13.6,0.615,0.643,1.0,0.198,102.68,103.0,85.83,103,0.596,0,0.7402,46.2,93.0,0.4977999999999999,15.4,39.2,0.3954,23.0,28.0,0.8144,11.4,37.8,49.2,26.8,5.4,4.8,12.4,21.2,130.8,122.14,125.88000000000002,110.7,111.34,11.44,14.539999999999996,0.5842,2.3440000000000003,18.360000000000003,0.3134,0.7748,0.5494,12.3732,12.82,0.5806000000000001,0.6224000000000001,1.0,0.196,105.788,103.9,86.58200000000001,104.0,0.5506,1.0,1610612749.0,27.0,False,NYK,2023-12-25
465,465,1610612749,22300401,"DEC 25, 2023",MIL,NYK,False,22.0,8.0,0.733,240,45,95,0.474,13,42,0.31,19,24,0.792,17,27,44,26,7,4,11,23,122,2023-12-25,False,30.0,122.5,122.0,119.0,129.0,3.6,-7.0,0.578,2.36,18.2,0.358,0.652,0.495,11.049,11.0,0.542,0.578,1.0,0.201,104.0,100.0,83.33,100,0.452,2,0.7428,45.2,94.4,0.479,14.2,39.2,0.367,21.4,26.4,0.804,13.2,35.0,48.2,27.2,5.8,4.0,11.8,21.0,126.0,119.88,122.2,112.88,115.42,7.0200000000000005,6.779999999999999,0.6038,2.496,18.6,0.32,0.748,0.5296000000000001,11.8328,12.14,0.5538000000000001,0.595,1.0,0.197,105.136,103.0,85.83200000000001,103.2,0.5206,0.8,1610612749.0,28.0,False,BKN,2023-12-27
470,470,1610612750,22300138,"NOV 04, 2023",MIN,UTA,True,3.0,2.0,0.6,240,45,81,0.556,9,24,0.375,24,31,0.774,9,34,43,25,10,11,10,23,123,2023-11-04,True,5.0,127.3,128.1,95.5,97.9,31.8,30.2,0.556,2.27,19.1,0.275,0.621,0.48,11.382,11.5,0.611,0.65,1.0,0.199,98.06,96.5,80.42,96,0.698,1,0.3865999999999999,41.0,88.0,0.4710000000000001,10.6,28.6,0.3703999999999999,16.6,20.6,0.7809999999999999,10.0,37.4,47.4,23.8,8.2,6.6,12.2,17.2,109.2,108.7,110.92,98.28,101.3,10.42,9.58,0.5794,1.7439999999999998,17.68,0.2844,0.7398,0.5196,13.683599999999998,14.0,0.5311999999999999,0.5671999999999999,1.0,0.197,101.132,98.5,82.084,98.6,0.5668,0.6,1610612750.0,3.0,True,BOS,2023-11-06
471,471,1610612750,22300154,"NOV 06, 2023",MIN,BOS,True,4.0,2.0,0.667,265,44,85,0.518,13,37,0.351,13,25,0.52,6,39,45,26,7,5,23,26,114,2023-11-06,True,6.0,100.0,102.7,95.6,98.2,4.4,4.5,0.591,1.08,17.8,0.224,0.695,0.481,21.053,21.6,0.594,0.594,1.0,0.197,103.23,100.53,83.77,111,0.543,1,0.52,43.0,85.0,0.5066,11.6,29.8,0.3889999999999999,15.6,21.2,0.7213999999999999,8.0,36.0,44.0,25.0,8.0,5.8,14.0,19.6,113.2,111.23999999999998,112.84,98.58,101.74,12.66,11.08,0.58,1.6740000000000002,18.46,0.2556,0.7202,0.5032,15.294,15.54,0.5740000000000001,0.6002000000000001,1.0,0.1961999999999999,100.706,98.406,82.00399999999999,100.6,0.58,0.8,1610612750.0,4.0,True,NOP,2023-11-08
472,472,1610612750,22300166,"NOV 08, 2023",MIN,NOP,True,5.0,2.0,0.714,240,45,82,0.549,15,37,0.405,17,24,0.708,8,40,48,30,9,7,16,23,122,2023-11-08,True,7.0,119.0,117.3,92.9,99.0,26.0,18.3,0.667,1.67,21.3,0.256,0.707,0.515,17.551,17.3,0.64,0.659,1.0,0.197,105.62,103.0,85.83,104,0.648,1,0.5628,43.2,84.2,0.514,12.2,30.4,0.3994,17.8,24.4,0.713,8.2,36.0,44.2,25.0,8.0,6.6,14.4,20.8,116.4,113.52,114.88,99.0,103.18,14.5,11.7,0.5770000000000001,1.632,18.3,0.2658,0.7068,0.5032,15.5562,15.76,0.5858000000000001,0.6136,1.0,0.1966,102.062,99.306,82.75399999999999,101.6,0.588,0.8,1610612750.0,5.0,False,SAS,2023-11-10
473,473,1610612750,22300013,"NOV 10, 2023",MIN,SAS,True,6.0,2.0,0.75,240,43,87,0.494,10,27,0.37,21,27,0.778,13,38,51,23,6,4,18,19,117,2023-11-10,False,8.0,112.6,111.4,102.5,104.8,10.2,6.7,0.535,1.28,16.4,0.313,0.755,0.545,17.328,17.1,0.552,0.592,1.0,0.198,105.62,105.0,87.5,105,0.525,1,0.6462,43.0,83.6,0.515,11.0,29.2,0.3764,20.2,26.8,0.7485999999999999,8.8,38.0,46.8,24.8,8.2,6.4,16.0,21.2,117.2,113.58,114.34,94.34,97.96,19.24,16.4,0.575,1.546,18.020000000000003,0.2658,0.6946,0.5052,16.2384,16.360000000000003,0.5805999999999999,0.615,1.0,0.1978,103.03400000000002,100.706,83.91999999999999,102.8,0.6112,1.0,1610612750.0,6.0,False,GSW,2023-11-12
474,474,1610612750,22300186,"NOV 12, 2023",MIN,GSW,True,7.0,2.0,0.778,240,43,82,0.524,9,27,0.333,21,30,0.7,9,38,47,27,8,6,14,19,116,2023-11-12,False,9.0,115.8,114.9,106.5,110.0,9.3,4.9,0.628,1.93,19.8,0.25,0.645,0.481,13.972,13.9,0.579,0.609,1.0,0.2,101.76,100.5,83.75,101,0.592,1,0.7018,44.0,83.4,0.5282000000000001,11.2,30.4,0.3667999999999999,19.2,27.4,0.696,9.0,37.8,46.8,26.2,8.0,6.6,16.2,22.0,118.4,114.94,114.88,98.6,101.98,16.34,12.920000000000002,0.5953999999999999,1.646,18.880000000000003,0.2636,0.6846,0.5004000000000001,16.257199999999997,16.279999999999998,0.5952,0.6208,1.0,0.1982,102.858,101.106,84.25399999999999,103.4,0.6012,1.0,1610612750.0,7.0,False,GSW,2023-11-14
475,475,1610612750,22300025,"NOV 14, 2023",MIN,GSW,True,8.0,2.0,0.8,240,36,81,0.444,14,34,0.412,18,21,0.857,9,33,42,24,9,5,19,19,104,2023-11-14,False,10.0,102.7,104.0,99.0,103.1,3.7,0.9,0.667,1.2,17.9,0.255,0.692,0.485,19.755,20.0,0.531,0.576,1.0,0.194,101.64,99.0,82.5,100,0.513,0,0.7417999999999999,42.2,83.4,0.5058,12.2,32.4,0.3742,18.0,25.4,0.7126,9.0,37.6,46.6,26.0,7.8,5.4,18.0,21.2,114.6,110.02,110.06,99.3,103.02,10.72,7.0600000000000005,0.6176,1.432,18.64,0.2596,0.6988,0.5014000000000001,17.9318,17.98,0.5792,0.6060000000000001,1.0,0.1972,103.574,101.606,84.66999999999999,104.2,0.5641999999999999,1.0,1610612750.0,8.0,False,PHX,2023-11-15
476,476,1610612750,22300197,"NOV 15, 2023",MIN,PHX,False,8.0,3.0,0.727,240,42,92,0.457,5,27,0.185,26,28,0.929,16,24,40,18,8,5,6,14,115,2023-11-15,False,11.0,121.9,125.0,139.1,146.2,-17.2,-21.2,0.429,3.0,14.0,0.404,0.765,0.547,6.361,6.5,0.484,0.551,1.0,0.199,94.96,91.5,76.25,92,0.44,1,0.7538,41.8,84.8,0.4936,10.6,30.4,0.341,20.6,26.0,0.7944,11.0,34.6,45.6,24.4,8.0,5.4,14.6,18.8,114.8,114.4,114.52,108.0,112.62,6.4,1.9200000000000004,0.5852,1.816,17.880000000000003,0.2956,0.7127999999999999,0.5146,14.993399999999998,14.960000000000004,0.5572,0.5974,1.0,0.1976,101.92,99.8,83.166,100.4,0.5436,0.8,1610612750.0,9.0,False,NOP,2023-11-18
477,477,1610612750,22300203,"NOV 18, 2023",MIN,NOP,True,9.0,3.0,0.75,240,43,80,0.538,13,31,0.419,22,27,0.815,5,28,33,29,6,7,14,21,121,2023-11-18,False,12.0,119.9,121.0,119.9,121.2,0.1,-0.2,0.674,2.07,21.5,0.231,0.682,0.47,13.878,14.0,0.619,0.658,1.0,0.2,100.5,99.5,82.92,100,0.521,1,0.7609999999999999,41.4,84.4,0.4914,10.2,29.2,0.3438,21.6,26.6,0.8158,10.4,32.2,42.6,24.2,7.4,5.4,14.2,18.4,114.6,114.58,115.26,113.4,117.06,1.22,-1.7799999999999998,0.5866,1.896,17.919999999999998,0.2905999999999999,0.7078,0.5056,14.2588,14.3,0.5529999999999999,0.5972,1.0,0.1982,100.896,99.1,82.584,99.6,0.5182,0.8,1610612750.0,10.0,True,NYK,2023-11-20
478,478,1610612750,22300221,"NOV 20, 2023",MIN,NYK,True,10.0,3.0,0.769,240,41,80,0.513,11,34,0.324,24,32,0.75,7,37,44,30,7,7,13,26,117,2023-11-20,True,13.0,115.7,118.2,100.0,100.0,15.7,18.2,0.732,2.14,21.7,0.205,0.672,0.476,13.85,14.1,0.581,0.622,1.0,0.196,100.52,99.5,82.92,99,0.624,1,0.7647999999999999,41.0,83.0,0.4952,10.4,30.6,0.3346,22.2,27.6,0.8102,9.2,32.0,41.2,25.6,7.6,6.0,13.2,19.8,114.6,115.2,116.62,112.9,116.1,2.32,0.5200000000000002,0.626,2.068,18.98,0.269,0.6912,0.4918,13.563199999999998,13.7,0.5588,0.6032000000000001,1.0,0.1978,99.876,98.0,81.668,98.4,0.538,0.8,1610612750.0,11.0,True,PHI,2023-11-22
